SortNo,ShipId,ShipName,FileName,FileVersion,TypeName,TypeId,boko_n_left,boko_n_top,boko_d_left,boko_d_top,map_n_left,map_n_top,map_d_left,map_d_top,battle_n_left,battle_n_top,battle_d_left,battle_d_top,ensyuf_n_left,ensyuf_n_top,ensyuf_d_left,ensyuf_d_top,ensyue_n_left,ensyue_n_top,kaizo_n_left,kaizo_n_top,kaizo_d_left,kaizo_d_top,kaisyu_n_left,kaisyu_n_top,kaisyu_d_left,kaisyu_d_top,weda_left,weda_top,wedb_left,wedb_top,
0,650,##,dkflqbdjybjg,1,##,10,0,0,0,0,0,0,0,0,64,72,64,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,飛行場姫
0,651,##,sbyuekbnrkqx,1,##,10,0,0,0,0,0,0,0,0,64,72,64,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,飛行場姫
0,652,##,zcwobzfzxiyy,1,##,10,0,0,0,0,0,0,0,0,64,72,64,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,飛行場姫
0,653,##,vjfwzgyvwpgj,1,##,10,0,0,0,0,0,0,0,0,0,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,集積地棲姫
0,654,##,mtxsjkkogurq,1,##,10,0,0,0,0,0,0,0,0,0,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,集積地棲姫
0,655,##,lyusgthzqfbl,1,##,10,0,0,0,0,0,0,0,0,0,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,集積地棲姫
0,656,##,egntjluhujmg,1,##,10,0,0,0,0,0,0,0,0,-32,96,-32,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,集積地棲姫-壊
0,657,##,jtghojbhjqmj,1,##,10,0,0,0,0,0,0,0,0,-32,96,-32,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,集積地棲姫-壊
0,658,##,bbidlihblgfn,1,##,10,0,0,0,0,0,0,0,0,-32,96,-32,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,集積地棲姫-壊
0,659,##,okiqblvpbiub,1,##,5,0,0,0,0,0,0,0,0,96,64,96,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,重巡棲姫
0,660,##,yddbfuyzglgv,1,##,5,0,0,0,0,0,0,0,0,96,64,96,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,重巡棲姫
0,661,##,qmotqofrwgkn,1,##,5,0,0,0,0,0,0,0,0,96,64,96,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,重巡棲姫
0,662,##,egdjvusxgjbl,1,##,5,0,0,0,0,0,0,0,0,48,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,重巡棲姫
0,663,##,jhvprgftpnoo,1,##,5,0,0,0,0,0,0,0,0,48,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,重巡棲姫
0,664,##,tmpsstswydna,1,##,5,0,0,0,0,0,0,0,0,48,16,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,重巡棲姫
1,80,##,jnxoytktolbb,15,##,9,9,78,47,85,-30,77,-24,73,-36,57,0,61,-5,69,-6,31,-5,0,-39,23,-7,1,12,0,28,17,240,60,90,96,長門
2,81,##,jkjqeleyhbus,9,##,9,26,79,25,81,-39,78,-65,67,-32,46,-37,104,3,59,-22,12,3,0,-30,31,-31,-4,12,16,34,-5,235,62,108,108,陸奥
3,77,##,skgpomqtcedb,13,##,9,-3,90,-7,104,-24,79,-66,85,-42,60,-42,60,-13,80,-18,38,-13,0,-39,36,-18,9,22,5,28,7,253,59,101,100,伊勢
4,87,##,cfqmhviykuup,20,##,9,43,43,36,40,-14,33,-46,30,-45,11,-45,11,36,29,14,-1,36,0,-25,-18,-7,-61,9,2,28,7,234,106,94,109,日向
5,20,##,pueufyccujmd,11,##,2,43,25,130,60,-20,24,34,50,-8,29,65,63,49,18,50,5,49,0,-12,-30,62,-24,8,10,28,23,176,84,163,156,雪風
6,83,##,uswetrxvttms,14,##,11,42,76,39,80,8,68,-35,64,-7,44,-7,44,48,58,45,23,48,0,9,25,36,-16,12,22,28,25,198,65,95,100,赤城
7,84,##,oeimwwkynzlt,11,##,11,-88,-1,-79,6,-93,5,-154,-1,-132,-28,-132,-28,-69,-16,-87,-44,-69,0,-119,-56,-120,-79,12,21,28,7,325,131,93,107,加賀
8,90,##,nppdykjbwmkx,16,##,11,56,64,65,70,3,59,-11,61,-10,43,-10,43,77,67,56,30,77,0,1,9,21,-28,12,-9,28,-17,231,75,94,105,蒼龍
9,91,##,gobumojesgfi,15,##,11,-29,-36,-51,-34,-60,-35,-122,-43,-113,-58,-113,-58,-51,-58,-77,-90,-51,0,-84,-91,-112,-122,13,-48,28,-27,292,182,94,98,飛龍
10,50,##,uffgxggsrtti,9,##,2,110,-19,19,42,49,-2,-75,53,27,-33,0,25,106,-14,-18,4,106,0,67,-87,-30,-11,32,-21,28,7,129,159,119,117,島風
11,9,##,gyckjmemgqoe,19,##,2,6,59,5,59,-22,48,-49,50,-14,38,-14,38,-3,42,-75,1,-3,0,-49,4,-11,-34,10,10,28,7,234,80,133,125,吹雪
12,10,##,xqnkdultpvaf,15,##,2,25,88,12,97,-3,79,-13,83,-19,63,-19,63,24,74,-62,36,24,0,-30,33,-30,-4,-6,13,28,7,221,49,125,134,白雪
13,32,##,pxogwcltgjkn,17,##,2,101,53,109,68,40,48,13,58,52,33,52,33,94,47,56,2,94,0,46,-2,41,-37,25,16,28,7,144,83,122,124,初雪
14,11,##,cdidanqovcfr,11,##,2,128,84,132,75,50,71,36,65,87,54,86,54,115,73,43,24,115,0,73,29,70,-6,1,11,28,7,120,60,136,136,深雪
15,33,##,hpfcwdqxgyvl,18,##,2,-117,-8,-119,-2,-168,-14,-215,-12,-187,-8,-187,-7,-158,-16,-152,-60,-158,0,-202,-65,-128,-96,15,-6,28,7,411,147,122,117,叢雲
16,12,##,ljesxnctkmmf,11,##,2,27,77,17,95,10,71,-79,67,-19,63,-20,63,-9,69,-64,41,-9,0,-28,22,-29,3,5,10,28,7,219,58,133,126,磯波
17,13,##,icpexclhwthr,13,##,2,94,82,92,96,37,78,-4,86,35,72,35,72,87,80,43,37,87,0,39,27,17,2,13,16,28,7,146,52,140,130,綾波
18,14,##,gcbiuhgmgjbm,14,##,2,96,88,98,95,37,87,2,85,38,74,38,74,89,87,55,46,89,0,41,33,23,-7,16,16,28,7,152,46,134,136,敷波
19,24,##,yomyfjkhndny,15,##,3,90,-14,71,-1,39,-21,4,-12,47,-27,47,-27,97,-4,82,-61,97,0,71,-68,50,-103,28,8,28,7,138,150,92,108,大井
20,25,##,oxqlrctsmegi,13,##,3,12,11,9,25,-24,11,-83,9,-33,50,-33,50,1,31,-37,-23,1,0,3,-38,-46,-64,7,-41,11,-16,196,124,97,112,北上
21,78,##,oygjwmgvcdyv,17,##,8,-27,74,-34,46,-4,72,-67,46,5,55,12,41,-5,69,-3,2,-5,0,-3,24,4,-33,41,2,40,-39,174,51,99,130,金剛
22,86,##,bxzhnjffdppv,13,##,8,28,106,31,114,-19,105,-35,94,-49,78,-49,78,16,90,-7,46,16,0,-27,51,-38,5,14,6,28,7,233,33,104,122,比叡
23,79,##,vzgrqylbwegp,13,##,8,93,67,104,55,68,65,28,56,66,42,65,42,77,56,37,28,53,0,43,13,50,-2,40,1,52,-16,75,76,136,140,榛名
24,85,##,icwowutxbvgh,13,##,8,115,125,119,130,59,127,22,128,44,104,44,104,87,121,84,70,87,0,60,70,57,25,12,3,28,7,134,4,127,148,霧島
25,89,##,bwgbubdrhvfg,2,##,7,-13,-17,-20,-3,-72,-22,-91,-16,-103,-48,-103,-48,-15,-26,-26,-74,-15,0,-68,-72,-84,-114,2,-21,28,-19,294,167,90,100,鳳翔
26,26,##,ubntuiyurxwk,15,##,9,-151,4,-154,15,-205,13,-250,5,-222,18,-223,17,-153,7,-197,-53,-153,0,-206,-51,-222,-83,15,-1,28,7,417,131,99,106,扶桑
27,27,##,dyurkaeenkdh,14,##,9,-138,44,-85,56,-77,37,-181,46,-156,53,-156,53,-22,33,-106,-20,-22,0,-100,-11,-122,-50,8,-5,28,7,352,95,107,109,山城
28,51,##,vswgjojfoqdc,11,##,3,13,-4,14,-9,48,10,-19,-4,34,4,34,4,63,-22,14,-60,44,0,-19,-61,-10,-95,55,-4,46,7,90,150,134,141,天龍
29,52,##,qvqlfmytkmor,11,##,3,-68,-54,-68,-41,-47,-56,-133,-62,-104,-57,-104,-57,-40,-39,-92,-103,-40,0,-69,-97,-72,-140,-9,-23,11,-16,299,198,121,125,龍田
30,76,##,iyondwbusgym,12,##,7,4,75,8,82,38,70,-16,72,-37,53,-38,53,5,70,-3,64,5,0,-28,19,28,-10,10,0,28,7,245,51,111,134,龍驤
31,1,##,snohitatusbk,18,##,2,125,24,83,25,29,24,-13,15,73,27,29,21,129,18,-3,-32,129,0,70,-31,29,-32,28,7,28,7,112,108,145,153,睦月
32,2,##,wujywbyjntbp,19,##,2,130,68,114,59,34,68,18,49,79,63,66,51,126,66,32,11,126,0,75,13,60,2,19,8,28,7,106,63,139,114,如月
33,28,##,qvmfwjitflgw,11,##,2,-71,96,107,-89,-91,95,11,-99,-120,98,25,-102,-80,90,22,-151,-80,0,-126,41,42,-177,23,-9,28,7,311,31,142,155,皐月
34,29,##,pjkwpxniwgge,11,##,2,100,-10,97,104,58,-14,1,94,42,-2,32,109,90,-14,28,40,90,0,45,-65,42,9,26,6,28,7,139,149,140,143,文月
35,6,##,kksiqffpclxh,9,##,2,86,45,59,-47,15,43,-37,-57,41,46,29,-52,79,39,10,-108,79,0,56,-12,15,-133,-10,-1,28,-21,134,91,134,153,長月
36,30,##,jatvhskutlck,9,##,2,21,89,64,82,-49,79,-32,72,-28,97,4,89,32,80,20,36,32,0,-86,29,23,-10,40,0,28,7,171,41,141,157,菊月
37,7,##,ujhxqqlcorxv,10,##,2,86,90,59,-3,-10,90,-37,-13,42,98,-13,6,79,84,-27,-39,79,0,31,35,6,-65,37,11,28,7,151,41,142,149,三日月
38,31,##,isiuepygxdzq,14,##,2,-3,112,63,93,-56,107,-33,83,-55,120,35,98,-12,114,34,32,-12,0,-58,57,58,-14,5,7,28,7,250,18,134,157,望月
39,99,##,zrmviexnupjy,11,##,3,66,29,71,40,21,26,-26,40,-19,9,-19,9,30,14,-2,-26,30,0,24,-9,-14,-20,2,-12,28,7,175,108,121,129,球磨
40,100,##,jiftwdxqwtin,11,##,3,47,91,58,102,-21,87,-38,92,-29,68,-29,68,-14,79,-12,29,-14,0,-6,42,-20,-4,9,2,10,7,209,48,118,131,多摩
41,101,##,veulocbvzaqy,12,##,3,52,72,65,78,-15,65,-31,68,-18,34,-19,34,-4,57,-1,-1,-4,0,-11,17,-10,-27,0,2,28,7,218,86,103,121,木曾
42,21,##,debsnofmttkx,3,##,3,107,117,111,136,60,107,15,126,75,94,75,94,114,100,49,54,114,0,52,62,59,16,7,20,28,20,133,19,132,132,長良
43,22,##,tcqsalkhzurk,1,##,3,11,109,0,120,-7,107,-96,110,-13,88,-14,88,10,106,-29,57,10,0,-44,54,-12,8,14,13,28,7,230,25,144,145,五十鈴
44,53,##,bqwjdltjktls,3,##,3,-13,69,-26,92,-80,70,-77,77,-72,50,-72,50,-31,71,-43,12,-31,0,-68,14,-84,-27,21,20,28,7,258,59,135,141,名取
45,23,##,shjlydqjdfcl,18,##,3,123,90,115,105,78,92,19,95,61,77,61,77,101,86,49,53,101,0,68,35,70,1,10,23,28,19,134,35,114,137,由良
46,54,##,nehcyhpiviue,7,##,3,29,65,72,23,-22,59,23,53,-30,33,8,9,10,68,25,-4,10,0,-26,10,12,-34,20,24,28,7,236,68,111,119,川内
47,55,##,icmlpbiditqy,8,##,3,57,63,14,80,-28,54,-54,67,-7,30,-18,50,51,45,-20,17,51,0,2,8,-7,-17,10,19,28,-16,208,74,103,119,神通
48,56,##,vopfxipptsrt,11,##,3,41,68,24,71,20,61,-29,49,6,42,18,31,64,64,13,16,72,0,28,17,25,-33,9,28,28,7,186,73,92,109,那珂
49,102,##,dkmxevqgbxmr,8,##,16,39,101,-16,115,-34,100,-112,105,-24,80,-91,82,-8,85,-84,47,-8,0,-16,46,-84,5,10,20,28,7,217,36,110,118,千歳
50,103,##,cayfwlehtvgj,8,##,16,64,88,18,49,-7,88,-78,39,-8,68,-58,18,31,72,-43,-19,31,0,9,33,-45,-56,13,2,28,7,199,48,95,110,千代田
51,70,##,lcmobkdeizph,4,##,5,71,-16,64,-4,30,-11,0,-16,32,-26,32,-26,56,-14,56,-59,56,0,45,-68,48,-95,18,7,28,7,162,161,109,94,最上
52,59,##,sfbwblstvfmw,15,##,5,7,86,2,94,-13,84,-46,84,-16,71,-16,71,-4,87,3,51,-4,0,-5,33,-12,-5,14,16,28,7,197,40,131,143,古鷹
53,60,##,vkmjguonqcsg,13,##,5,1,71,0,72,-23,63,-65,61,-28,49,-28,49,-5,55,-3,14,-5,0,-17,14,-12,-8,26,1,28,7,191,70,140,136,加古
54,61,##,bhyiqjjifflp,3,##,5,-19,69,-10,77,-30,60,-106,67,-26,41,-26,41,-4,68,-12,25,-4,0,-54,16,-35,-27,8,11,28,7,219,53,153,162,青葉
55,62,##,grppcbegkphv,14,##,5,99,120,21,67,32,108,-75,57,30,83,-7,34,85,106,-13,14,85,0,44,65,-10,-27,11,26,28,7,164,24,94,93,妙高
56,63,##,wnkageqzigwd,13,##,5,151,76,63,9,73,76,-33,-1,84,41,0,-19,135,64,-19,-39,135,0,96,21,15,-66,15,32,28,7,98,48,110,108,那智
57,64,##,opprvckvhrkv,13,##,5,73,71,75,75,15,62,-21,65,4,37,29,24,49,64,22,9,49,0,18,16,32,-22,8,19,28,7,200,63,93,103,足柄
58,65,##,lvfswfzywnql,13,##,5,81,93,75,74,54,102,-21,64,34,55,30,26,71,82,28,15,71,0,55,40,27,-10,-3,6,21,23,149,40,106,114,羽黒
59,66,##,eqpvjbnbjlhy,8,##,5,79,104,78,115,28,103,20,96,12,89,12,89,64,96,29,55,64,0,24,49,24,12,13,28,28,18,178,36,100,117,高雄
60,67,##,aqpnbsizhjij,7,##,5,87,99,61,110,29,103,-9,92,14,83,14,83,66,98,40,51,66,0,27,47,39,13,8,20,28,16,178,36,104,118,愛宕
61,68,##,gpshoozxgutk,16,##,5,96,48,105,52,30,39,9,42,30,30,30,30,42,39,-5,-2,42,0,34,-14,13,-11,29,4,28,7,104,92,145,147,摩耶
62,69,##,qmmdyeprdqsu,17,##,5,-16,41,-23,27,-21,32,-60,18,-31,6,-31,6,-11,27,1,-20,-11,0,-31,-8,4,-45,-19,-9,15,7,266,111,126,128,鳥海
63,71,##,kmcllyhenjnk,10,##,5,92,41,99,79,54,50,3,69,54,23,63,49,83,33,70,16,83,0,78,-12,71,-21,11,21,28,7,137,95,94,106,利根
64,72,##,gcqjowlpkbde,10,##,5,94,77,116,92,52,70,23,68,36,49,66,48,100,70,68,16,100,0,66,13,53,-23,4,32,28,7,155,62,86,94,筑摩
65,75,##,sdiauxhgyfkj,7,##,7,-12,93,-16,98,-18,92,-90,83,-26,81,-26,81,-17,83,-36,45,-17,0,-13,37,-25,13,33,4,28,7,211,40,109,119,飛鷹
66,92,##,ltdlvothcqnr,3,##,7,14,81,4,94,-82,81,-92,84,-57,61,-57,61,-7,76,-21,35,-29,0,-41,26,-50,37,14,-2,28,7,253,54,83,120,隼鷹
67,93,##,jqexjuembtvh,15,##,2,94,52,100,58,51,51,4,48,26,47,26,47,84,39,47,-3,84,0,33,-4,28,-39,24,-5,28,7,140,88,128,135,朧
68,15,##,fwptxiocqkyd,17,##,2,86,-11,93,-6,10,-11,-3,-16,35,-18,19,-16,48,-7,67,-50,48,0,31,-66,26,-87,29,-23,28,-19,144,130,153,168,曙
69,94,##,lnarycubyzrr,16,##,2,108,52,118,64,36,51,22,54,36,62,40,55,112,49,64,32,85,0,53,-3,49,-22,26,5,28,7,134,84,123,134,漣
70,16,##,xqjemfzdbjox,16,##,2,137,11,47,30,41,11,-49,20,62,16,-15,19,103,8,23,-23,103,0,82,-44,11,-53,21,9,28,7,106,116,134,145,潮
71,34,##,mtvkfikepcfr,2,##,2,17,67,58,61,-47,60,-3,51,-43,76,17,67,-23,64,-1,5,-23,0,-65,11,-16,-28,2,6,28,7,246,69,142,144,暁
72,35,##,nfzmalhtwved,2,##,2,73,66,49,85,38,62,-47,75,44,68,5,70,59,57,5,25,59,0,9,11,-13,-10,5,3,28,7,172,70,146,145,響
73,36,##,aejfywpsegbv,4,##,2,63,90,48,60,-8,87,-48,50,5,91,-15,55,27,78,17,0,27,0,-2,40,-8,-39,17,15,28,7,188,44,131,145,雷
74,37,##,uuilouoffjoj,4,##,2,70,82,24,97,11,78,-72,87,28,83,-22,83,59,77,-6,29,59,0,15,27,-40,-17,6,4,28,7,152,47,171,153,電
75,38,##,nlobofyxzvku,14,##,2,28,26,11,35,-23,40,-85,25,-33,27,-35,28,9,27,-32,-16,9,0,-27,-29,-44,-50,29,-42,28,-30,218,123,131,133,初春
76,39,##,zgerairddhko,14,##,2,83,-49,74,-31,18,-48,-22,-41,32,-36,32,-36,49,-56,20,-102,49,0,-10,-103,-8,-119,37,-45,46,-28,128,189,132,127,子日
77,40,##,ihuijkvksqky,10,##,2,92,-3,108,47,39,2,12,37,50,13,60,53,86,-4,72,-4,86,0,45,-57,55,-40,11,-17,37,-10,153,136,124,151,若葉
78,41,##,qngptlxhrwhj,10,##,2,-68,51,113,55,-39,41,17,45,-101,65,57,72,-77,40,19,6,-77,0,-47,-5,8,-24,1,-24,50,-33,304,85,148,151,初霜
79,42,##,ahztpphnuvco,20,##,2,-34,6,-23,131,-100,4,-119,121,-91,-18,-91,112,-51,-8,-52,67,-51,0,-89,-49,-72,27,-16,-12,-5,7,283,140,129,137,白露
80,43,##,kclrmkyzpnpc,22,##,2,128,29,145,40,61,32,49,30,69,2,69,2,109,24,89,-16,109,0,73,-26,97,-45,22,-4,28,7,120,107,130,146,時雨
81,44,##,fhaelooubkbi,22,##,2,113,76,109,73,46,70,13,63,51,53,41,53,101,68,63,21,101,0,58,21,55,-9,3,17,15,7,135,63,118,143,村雨
82,45,##,pnpixtolsebg,23,##,2,147,39,122,57,70,39,26,47,81,24,47,24,125,37,74,-10,125,0,92,-16,67,-24,4,26,28,7,106,98,110,135,夕立
83,46,##,tyjrubumfpxy,12,##,2,32,101,40,119,-11,101,-56,109,-40,88,-34,88,17,88,-17,49,17,0,-23,46,-19,5,14,10,28,7,236,29,122,147,五月雨
84,47,##,qaryaychpubb,9,##,2,56,87,55,105,3,88,-41,95,-10,76,-14,77,46,80,-8,38,46,0,1,32,1,0,10,6,28,7,196,41,118,141,涼風
85,95,##,eeyrwdehbixg,9,##,2,-48,64,-50,64,-34,55,-47,66,-65,58,-65,58,-38,54,-40,22,-38,0,-30,-8,-21,1,-34,-38,-27,-24,320,71,143,174,朝潮
86,96,##,svcuufdqcqmy,10,##,2,118,85,118,85,59,86,35,82,47,63,47,63,87,77,58,19,87,0,63,30,56,6,22,27,28,20,139,67,135,138,大潮
87,97,##,fhpgicaysllm,10,##,2,58,105,60,129,19,107,-33,125,-34,116,-34,116,-1,108,3,72,-1,0,3,50,-19,31,4,1,28,7,186,22,155,167,満潮
88,98,##,vksjkggcuvik,8,##,2,99,119,86,130,25,120,-10,120,10,116,10,116,52,115,45,59,52,0,44,64,42,19,12,26,28,8,154,14,109,137,荒潮
89,48,##,oiknslickotp,8,##,2,46,47,43,55,-50,47,-53,45,-37,18,-37,18,23,26,3,-29,23,0,-9,-8,-15,-21,11,32,28,7,198,100,145,141,霰
90,49,##,qukusrsftcgy,8,##,2,48,39,44,33,71,26,29,21,62,41,62,41,55,26,51,-15,55,0,32,-9,52,-24,43,-12,47,-7,67,102,154,165,霞
91,17,##,nkvvrszimkre,12,##,2,17,71,13,62,-22,70,-83,52,-45,54,-45,54,17,71,-23,21,17,0,-38,16,-41,-13,20,-16,28,-9,221,65,145,147,陽炎
92,18,##,louolngpmrwj,12,##,2,-17,106,-3,107,-38,106,-99,97,-29,86,-29,86,-8,85,-27,46,-8,0,-72,51,-16,2,4,-9,28,-11,242,38,163,119,不知火
93,19,##,ihengpjwmfrt,12,##,2,87,90,83,94,26,87,-13,84,47,74,47,74,75,71,19,17,75,0,32,35,24,-16,17,-4,28,-4,143,51,155,130,黒潮
94,74,##,qihrkkfwekpo,15,##,7,119,-28,29,53,67,-18,-67,43,67,-49,7,26,83,-34,48,-15,83,0,67,-57,27,-53,18,15,28,7,85,154,97,117,祥鳳
95,104,##,wvkpfygaipjq,9,##,16,41,104,-7,120,-29,104,-103,110,-24,80,-91,82,-15,85,-80,50,-15,0,-14,49,-86,2,19,15,28,7,217,36,110,118,千歳改
96,105,##,tsfbgfyeqxhg,11,##,16,29,66,16,50,-21,66,-80,40,-35,38,-58,18,45,41,-46,-13,45,0,-26,11,-61,-41,-3,4,28,7,225,80,95,111,千代田改
97,57,##,gonohkjynpmb,16,##,4,90,-14,71,-1,39,-21,4,-12,47,-27,47,-27,97,-4,82,-61,97,0,71,-68,50,-103,28,8,28,7,138,150,92,108,大井改
98,58,##,jdqefjcpslli,14,##,4,12,11,9,25,-24,11,-83,9,-33,50,-33,50,1,31,-37,-23,1,0,3,-38,-46,-64,7,-41,11,-16,196,124,97,112,北上改
99,106,##,ttkeodhvrmog,9,##,16,42,103,-20,113,-22,100,-116,103,-22,79,-91,81,-9,93,-81,49,-9,0,-13,48,-90,0,9,23,28,7,217,36,110,118,千歳甲
100,107,##,agybvcshxbpm,11,##,16,27,74,8,49,-23,65,-88,39,-35,38,-58,18,42,42,-48,-10,42,0,-28,19,-63,-63,14,10,28,7,225,80,95,111,千代田甲
101,73,##,ethdbrvnuznc,5,##,6,37,-20,17,-2,27,-18,-47,-13,-7,-26,-7,-26,21,-24,9,-71,21,0,12,-54,0,-113,25,-2,28,7,198,158,109,97,最上改
102,82,##,guwzhmxxnwol,14,##,10,-6,85,-3,95,-51,75,-83,95,-42,60,-42,60,-13,82,-42,36,-13,0,-49,42,-12,3,20,8,28,7,253,59,101,100,伊勢改
103,88,##,jprpbvbeillv,21,##,10,41,91,33,92,-33,84,-48,82,-45,60,-45,60,35,76,16,49,35,0,-29,26,-5,-11,21,1,28,7,232,59,96,107,日向改
104,108,##,wlvvcpnulyer,9,##,7,51,70,44,82,28,73,-52,72,-45,50,-55,50,16,56,18,8,16,0,-4,15,-48,-29,16,-6,28,7,238,65,110,116,千歳航
105,109,##,rsmzverhwskc,10,##,7,-62,43,-44,53,-45,42,-140,43,-148,21,-149,21,-26,23,-22,-7,-26,0,-80,-11,-65,-49,2,-2,-19,7,335,95,97,110,千代田航
106,110,##,pdricqoovxfe,12,##,11,64,72,59,73,-29,53,-47,10,16,52,28,52,32,60,16,60,16,0,12,-2,-5,-37,11,23,15,25,195,66,106,123,翔鶴
107,111,##,suivtkpjnmpt,13,##,11,66,71,98,69,-42,47,3,8,16,56,52,48,20,60,56,48,0,0,-1,-8,45,-39,11,23,23,8,210,64,103,126,瑞鶴
108,112,##,ihwgeegenykh,14,##,11,67,72,98,68,-48,49,11,21,16,56,52,48,20,60,56,48,0,0,-7,-6,53,-26,11,23,23,8,210,64,103,126,瑞鶴改
109,113,##,rgribyhrzjjl,14,##,3,47,59,71,66,-16,64,27,-22,20,45,20,45,40,45,16,0,14,0,-7,6,-41,-34,11,23,33,-8,130,73,143,148,鬼怒
110,114,##,sgwumdfgzais,14,##,3,-31,86,-1,91,-29,80,-111,7,-73,67,-73,67,-21,76,-52,32,-20,0,-45,24,-69,-40,11,23,16,-2,255,55,130,142,阿武隈
111,115,##,hieimxbtcqrt,14,##,3,7,74,-12,49,27,62,-43,54,-65,58,-18,38,2,65,-48,-10,42,0,-28,19,-43,-43,29,10,29,7,217,83,106,131,夕張
112,116,##,ktexichqewel,16,##,7,64,88,64,88,24,72,8,72,44,68,44,68,48,72,44,72,32,0,20,12,20,12,18,16,28,24,173,43,123,151,瑞鳳
113,117,##,xmzltsferzto,18,##,7,64,88,64,88,24,72,8,72,44,68,44,68,48,72,44,72,32,0,20,12,20,12,18,16,28,24,173,43,123,151,瑞鳳改
114,118,##,khtgrpfyurcm,16,##,4,90,-14,71,-1,39,-21,4,-12,47,-27,47,-27,97,-4,82,-61,97,0,71,-68,50,-103,28,8,28,7,151,144,94,114,大井改二
115,119,##,cqtlanpwihpj,14,##,4,12,-149,12,-149,-24,-159,-83,-159,-33,-140,-33,-140,1,-173,-37,-173,1,0,3,-188,-26,-188,7,-41,11,-16,199,318,98,107,北上改二
116,120,##,oqqerytyeisg,2,##,5,16,-16,16,-4,30,-11,0,-16,32,-26,32,-26,20,-14,20,-59,20,0,16,-68,16,-95,18,7,28,7,259,141,87,106,三隈
117,121,##,yyvxfxdusxlx,3,##,6,16,-16,16,-4,30,-11,0,-16,32,-26,32,-26,20,-14,20,-59,20,0,16,-68,16,-95,18,7,28,7,258,139,83,106,三隈改
118,190,##,rwqqgmxpdwbu,14,##,2,16,62,16,62,29,24,29,24,-10,27,29,21,65,50,10,0,40,0,16,-31,-4,-4,28,22,34,30,198,78,129,127,初風
119,122,##,emjpbjscgcvf,15,##,2,-4,84,-4,84,30,84,0,84,32,56,32,56,20,80,20,40,20,0,16,16,16,16,18,7,28,7,140,43,136,139,舞風
120,123,##,tyumrhcigliq,2,##,5,43,47,104,55,8,35,28,56,66,42,65,42,17,36,37,28,53,0,43,13,60,-2,10,1,52,4,188,95,115,124,衣笠
121,296,##,kavryopoywwx,9,##,7,30,70,15,75,14,75,-15,69,-45,50,-15,50,32,59,-42,7,5,0,-4,15,-28,-13,6,-7,44,-11,248,67,113,120,千歳航改二
122,297,##,jhefpwucyxiq,9,##,7,-44,50,-36,55,-73,41,-85,45,-48,21,-49,21,-59,19,-59,-13,-62,0,-80,-11,-54,-30,26,-7,10,-7,298,101,102,111,千代田航改二
123,191,##,jdsszkolhitg,7,##,13,56,128,56,128,56,96,56,96,64,112,64,112,96,120,80,68,48,0,56,64,56,64,-4,-8,16,8,157,22,119,134,伊19
124,124,##,lvmlqrzbobpe,14,##,5,26,92,26,92,-22,48,-49,50,6,58,26,58,52,80,52,80,-3,0,11,24,11,16,6,0,28,7,168,40,128,129,鈴谷
125,125,##,mlzpthwviwnf,14,##,5,6,92,5,92,-22,48,-49,50,12,58,26,58,60,80,60,40,-3,0,16,16,-11,-14,10,-10,28,2,166,56,122,134,熊野
126,126,##,wmzbyvhflrhy,3,##,13,-16,-48,-16,-48,-20,-88,-20,-88,16,-48,16,-48,-3,-40,-60,-90,-3,0,-24,-104,-24,-124,10,-40,28,-32,248,175,142,162,伊168
127,127,##,fqbwbmmdcjby,2,##,13,-32,32,-32,32,-22,48,-49,50,-14,38,-14,38,-3,42,-40,1,-40,0,-49,-4,-11,-34,10,-32,28,-16,265,94,125,143,伊58
128,128,##,zoaptkoerfpv,7,##,13,64,104,64,104,32,64,32,64,48,80,48,80,56,72,56,20,-48,0,56,32,56,32,16,-8,24,8,161,79,139,131,伊8
129,129,##,oyjqdsswurhl,14,##,6,44,112,16,88,-22,48,-49,50,40,58,8,48,32,80,52,0,-3,0,32,32,16,0,20,10,28,7,213,37,119,137,鈴谷改
130,130,##,pcdygwofwfib,14,##,6,26,42,-16,-88,0,32,-49,-150,56,38,0,-120,72,42,52,-160,-3,0,32,4,-11,-184,20,0,28,7,163,105,116,125,熊野改
